Time,CPU(%),RAM(MB)
2025-12-09 11:10:00,0.0,42.4
2025-12-09 11:10:05,0.0,42.4
2025-12-09 11:10:24,0.0,43.4
2025-12-09 11:10:29,0.0,43.5
2025-12-09 11:10:34,0.0,43.5
2025-12-09 11:10:39,0.0,43.4
2025-12-09 11:11:01,0.0,43.0
2025-12-09 11:11:07,14.2,43.0
2025-12-09 11:11:12,0.0,43.3
2025-12-09 11:11:17,0.0,43.4
2025-12-09 11:11:22,0.0,43.8
2025-12-09 11:11:27,0.0,43.8
2025-12-09 11:11:32,0.0,43.9
2025-12-09 11:11:37,0.0,43.9
2025-12-09 11:11:42,0.0,43.9
2025-12-09 11:11:48,0.0,43.8
2025-12-10 13:47:03,0.0,43.1
2025-12-10 13:47:08,0.0,43.1
2025-12-10 13:47:13,0.0,43.1
2025-12-10 13:47:18,0.0,43.1
2025-12-10 13:47:23,0.0,43.1
2025-12-10 13:47:28,0.0,43.1
2025-12-10 13:47:34,0.0,43.1
2025-12-10 13:47:39,0.0,43.1
2025-12-10 13:47:44,0.0,43.1
2025-12-10 13:47:49,0.0,43.1
2025-12-10 13:47:54,0.0,43.1
2025-12-10 13:47:59,0.0,43.1
2025-12-10 13:48:04,0.0,43.1
2025-12-10 13:48:09,0.0,43.1
2025-12-10 13:48:14,0.0,43.1
2025-12-10 13:48:20,0.0,43.1
2025-12-10 13:48:25,0.0,43.1
2025-12-10 13:48:30,0.0,43.1
2025-12-10 13:48:35,0.0,43.1
2025-12-10 13:48:40,0.0,43.1
2025-12-10 13:48:45,0.0,43.1
2025-12-10 13:48:50,0.0,43.1
2025-12-10 13:48:55,0.0,43.1
2025-12-10 13:49:00,0.0,43.1
2025-12-10 13:49:06,0.0,43.1
2025-12-10 13:49:11,0.0,43.0
2025-12-10 13:49:16,0.0,43.0
2025-12-10 13:49:21,0.0,43.0
2025-12-10 13:49:26,0.0,43.1
2025-12-10 13:49:31,0.0,43.1
2025-12-10 13:49:36,0.0,43.1
2025-12-10 13:49:41,0.0,43.0
2025-12-10 13:49:46,0.0,43.0
2025-12-10 13:49:52,0.0,43.1
2025-12-10 13:49:57,0.0,43.0
2025-12-10 13:50:02,0.0,43.0
2025-12-10 13:50:07,0.0,43.1
2025-12-10 13:50:12,0.0,43.0
2025-12-10 13:50:17,0.0,43.1
2025-12-10 13:50:22,0.0,43.0
2025-12-10 13:50:27,0.0,43.0
2025-12-10 13:50:33,0.0,43.1
2025-12-10 13:50:38,0.0,43.0
2025-12-10 13:50:43,0.0,43.0
2025-12-10 13:50:48,0.0,43.0
2025-12-10 13:50:53,0.0,43.1
2025-12-10 13:50:58,0.0,43.0
2025-12-10 13:51:03,0.0,43.1
2025-12-10 13:51:08,0.0,42.9
2025-12-10 13:51:13,0.0,42.9
2025-12-10 13:51:19,0.0,42.9
2025-12-10 13:51:24,0.0,42.9
2025-12-10 13:51:29,0.0,42.9
2025-12-10 13:51:34,0.0,42.9
2025-12-10 13:51:39,0.0,42.9
2025-12-10 13:51:44,0.0,42.9
2025-12-10 13:51:49,0.0,42.9
2025-12-10 13:51:54,0.0,42.9
2025-12-10 13:51:59,0.0,43.0
2025-12-10 13:52:05,0.0,43.0
2025-12-10 13:52:10,0.0,43.0
2025-12-10 13:52:15,0.0,43.0
2025-12-10 13:52:20,0.0,43.0
2025-12-10 13:52:25,0.0,43.0
2025-12-10 13:52:30,0.0,43.0
2025-12-10 13:52:35,0.0,43.0
2025-12-10 13:52:40,0.0,43.0
2025-12-10 13:52:45,0.0,43.0
2025-12-10 13:52:51,0.0,43.0
2025-12-10 13:52:56,0.0,43.0
2025-12-10 13:53:01,0.0,43.0
2025-12-10 13:53:06,0.0,43.0
2025-12-10 13:53:11,0.0,43.0
2025-12-10 13:53:16,0.0,43.0
2025-12-10 13:53:21,0.0,43.0
2025-12-10 13:53:26,14.2,43.0
2025-12-10 13:53:31,0.0,43.0
2025-12-10 13:53:37,0.0,43.0
2025-12-10 13:53:42,0.0,43.0
2025-12-10 13:53:47,0.0,43.0
2025-12-10 13:53:52,0.0,43.0
2025-12-10 13:53:57,0.0,43.0
2025-12-10 13:54:02,0.0,43.0
2025-12-10 13:54:07,0.0,43.0
2025-12-10 13:54:12,0.0,43.0
2025-12-10 13:54:17,0.0,43.0
2025-12-10 13:54:23,0.0,43.0
2025-12-10 13:54:28,0.0,43.0
2025-12-10 13:54:33,0.0,43.0
2025-12-10 13:54:38,0.0,43.0
2025-12-10 13:54:43,0.0,43.0
2025-12-10 13:54:48,0.0,43.0
2025-12-10 13:54:53,0.0,43.0
2025-12-10 13:54:58,0.0,43.0
2025-12-10 13:55:03,0.0,43.0
2025-12-10 13:55:09,0.0,43.0
2025-12-10 13:55:14,0.0,43.0
2025-12-10 13:55:19,0.0,43.0
2025-12-10 13:55:24,0.0,43.0
2025-12-10 13:55:29,0.0,43.0
2025-12-10 13:55:34,0.0,43.0
2025-12-10 13:55:39,0.0,43.0
2025-12-10 13:55:44,0.0,43.0
2025-12-10 13:55:50,0.0,43.0
2025-12-10 13:55:55,0.0,43.0
2025-12-10 13:56:00,0.0,43.0
2025-12-10 13:56:05,0.0,42.9
2025-12-10 13:56:14,0.0,43.1
2025-12-10 13:56:19,0.0,43.7
2025-12-10 13:56:24,0.0,43.7
2025-12-10 13:56:30,0.0,43.7
2025-12-10 13:56:35,100.8,43.8
2025-12-10 13:56:40,0.0,43.8
2025-12-10 13:56:45,0.0,43.8
2025-12-10 13:56:50,0.0,43.8
2025-12-10 13:56:55,0.0,43.8
2025-12-10 13:57:00,33.2,43.9
2025-12-10 13:57:05,0.0,43.9
2025-12-10 13:57:10,0.0,43.8
2025-12-10 13:57:16,0.0,43.8
2025-12-10 13:57:21,0.0,43.8
2025-12-10 13:57:26,0.0,43.8
2025-12-10 13:57:31,0.0,43.8
2025-12-10 13:57:36,0.0,43.7
2025-12-11 10:00:03,0.0,42.8
2025-12-11 10:00:08,0.0,42.8
2025-12-11 10:00:13,0.0,43.1
2025-12-11 10:00:19,0.0,43.2
2025-12-11 10:00:24,0.0,43.3
2025-12-11 10:00:29,0.0,43.4
2025-12-11 10:00:34,0.0,43.4
2025-12-11 10:00:39,0.0,43.4
2025-12-11 10:00:44,0.0,43.5
2025-12-11 10:00:49,0.0,43.5
2025-12-11 10:00:54,0.0,43.6
2025-12-11 10:00:59,56.8,43.6
2025-12-11 10:01:05,0.0,43.6
2025-12-11 10:01:10,0.0,43.7
2025-12-11 10:01:15,0.0,43.7
2025-12-11 10:01:20,0.0,43.7
2025-12-11 10:01:25,0.0,43.7
2025-12-11 10:01:30,0.0,43.7
2025-12-11 10:01:35,0.0,43.7
2025-12-11 10:01:40,0.0,43.7
2025-12-11 10:01:45,0.0,43.7
2025-12-11 10:01:51,0.0,43.5
2025-12-11 10:02:54,0.0,43.1
2025-12-11 10:02:59,0.0,43.2
2025-12-11 10:03:04,0.0,43.4
2025-12-11 10:03:09,0.0,43.4
2025-12-11 10:03:14,0.0,43.4
2025-12-11 10:03:19,0.0,43.4
2025-12-11 10:03:24,0.0,43.4
2025-12-11 10:03:29,0.0,43.3
2025-12-11 10:03:34,0.0,43.3
2025-12-11 10:05:40,0.0,43.2
2025-12-11 10:05:45,0.0,43.3
2025-12-11 10:05:50,0.0,43.3
2025-12-11 10:05:55,0.0,43.4
2025-12-11 10:06:00,0.0,43.4
2025-12-11 10:06:05,0.0,43.5
2025-12-11 10:06:10,0.0,43.5
2025-12-11 10:06:15,0.0,43.5
2025-12-11 10:06:21,0.0,43.5
2025-12-11 10:06:26,0.0,43.5
2025-12-11 10:06:31,0.0,43.5
2025-12-11 10:06:36,0.0,43.4
2025-12-11 10:06:41,0.0,43.4
2025-12-11 10:06:46,0.0,43.4
2025-12-11 10:06:51,0.0,43.5
2025-12-11 10:06:56,0.0,43.5
2025-12-11 10:07:01,0.0,43.5
2025-12-11 10:07:06,0.0,43.5
2025-12-11 10:07:12,0.0,43.5
2025-12-11 10:07:17,0.0,43.5
2025-12-11 10:07:22,0.0,43.5
2025-12-11 10:07:27,0.0,43.5
2025-12-11 10:07:32,0.0,43.5
2025-12-11 10:07:37,0.0,43.5
2025-12-11 10:07:42,0.0,43.5
2025-12-11 10:07:47,0.0,43.5
2025-12-11 10:07:53,0.0,43.4
2025-12-11 10:07:58,0.0,43.4
2025-12-11 10:08:03,14.3,43.4
2025-12-11 10:08:08,0.0,43.4
2025-12-11 10:08:13,0.0,43.4
2025-12-11 10:08:18,0.0,43.4
2025-12-11 10:08:23,0.0,43.4
2025-12-11 10:08:28,0.0,43.4
2025-12-11 10:08:33,0.0,43.4
2025-12-11 10:08:39,0.0,43.5
2025-12-11 10:08:44,0.0,43.5
2025-12-11 10:08:49,0.0,43.5
2025-12-11 10:08:54,0.0,43.5
2025-12-11 10:08:59,0.0,43.5
2025-12-11 10:09:04,0.0,43.5
2025-12-11 10:09:09,0.0,43.5
2025-12-11 10:09:14,0.0,43.5
2025-12-11 10:09:19,0.0,43.5
2025-12-11 10:09:25,0.0,43.5
2025-12-11 10:09:30,0.0,43.5
2025-12-11 10:09:35,0.0,43.5
2025-12-11 10:09:40,0.0,43.6
2025-12-11 10:09:45,0.0,43.6
2025-12-11 10:09:50,0.0,43.6
2025-12-11 10:09:55,0.0,43.7
2025-12-11 10:10:00,0.0,43.7
2025-12-11 10:10:05,0.0,43.7
2025-12-11 10:10:11,0.0,43.6
2025-12-11 10:12:03,0.0,43.4
2025-12-11 10:12:08,0.0,43.4
2025-12-11 10:12:13,0.0,43.4
2025-12-11 10:12:18,0.0,43.3
2025-12-11 10:12:24,0.0,43.3
2025-12-11 10:12:29,0.0,43.3
2025-12-11 10:14:24,0.0,42.9
2025-12-11 10:14:29,0.0,43.1
2025-12-11 10:14:34,0.0,43.1
2025-12-11 10:14:40,0.0,43.2
2025-12-11 10:14:45,0.0,43.1
2025-12-11 10:14:50,0.0,43.1
2025-12-11 10:15:38,0.0,43.2
2025-12-11 10:15:43,0.0,43.4
2025-12-11 10:15:48,0.0,43.5
2025-12-11 10:15:53,0.0,43.6
2025-12-11 10:15:58,0.0,43.7
2025-12-11 10:16:03,0.0,43.7
2025-12-11 10:16:08,0.0,43.7
2025-12-11 10:16:13,0.0,43.8
2025-12-11 10:16:18,0.0,43.9
2025-12-11 10:16:23,14.3,43.4
2025-12-11 10:16:29,14.3,43.8
2025-12-11 10:16:34,0.0,43.9
2025-12-11 10:16:39,0.0,43.3
2025-12-11 10:16:44,0.0,43.7
2025-12-11 10:16:49,0.0,43.8
2025-12-11 10:16:54,0.0,43.4
2025-12-11 10:16:59,0.0,43.7
2025-12-11 10:17:04,0.0,43.8
2025-12-11 10:17:09,0.0,43.8
2025-12-11 10:17:15,0.0,43.8
2025-12-11 10:17:20,0.0,43.8
2025-12-11 10:17:25,0.0,43.8
2025-12-11 10:17:30,0.0,43.8
2025-12-11 10:17:35,0.0,43.8
2025-12-11 10:17:40,0.0,43.8
2025-12-11 10:17:45,0.0,43.8
2025-12-11 10:17:50,0.0,43.8
2025-12-11 10:17:56,0.0,43.8
2025-12-11 10:18:01,0.0,43.8
2025-12-11 10:18:06,0.0,43.8
2025-12-11 10:18:11,0.0,43.8
2025-12-11 10:18:16,0.0,43.8
2025-12-11 10:18:21,0.0,43.8
2025-12-11 10:18:26,0.0,43.8
2025-12-11 10:18:31,0.0,43.8
2025-12-11 10:18:36,0.0,43.8
2025-12-11 10:18:42,0.0,43.8
2025-12-11 10:18:47,0.0,43.7
2025-12-11 10:21:56,0.0,43.0
2025-12-11 10:22:01,0.0,43.0
2025-12-11 10:22:07,0.0,43.2
2025-12-11 10:22:12,0.0,43.3
2025-12-11 10:22:17,0.0,43.3
2025-12-11 10:22:22,0.0,43.3
2025-12-11 10:22:27,0.0,43.3
2025-12-11 10:22:32,0.0,43.3
2025-12-11 10:22:37,0.0,43.4
2025-12-11 10:22:42,0.0,43.4
2025-12-11 10:22:47,0.0,43.4
2025-12-11 10:22:53,0.0,43.3
2025-12-11 10:22:58,0.0,43.3
2025-12-11 10:23:03,0.0,43.3
2025-12-11 10:23:08,0.0,43.3
2025-12-11 10:23:13,0.0,43.3
2025-12-11 10:23:18,0.0,43.3
2025-12-11 10:23:23,0.0,43.3
2025-12-11 10:23:28,0.0,43.4
2025-12-11 10:23:33,0.0,43.4
2025-12-11 10:23:39,0.0,43.4
2025-12-11 10:23:44,0.0,43.4
2025-12-11 10:23:49,0.0,43.4
2025-12-11 10:23:54,0.0,43.4
2025-12-11 10:23:59,0.0,43.4
2025-12-11 10:24:04,0.0,43.4
2025-12-11 10:24:09,0.0,43.6
2025-12-11 10:24:14,0.0,43.6
2025-12-11 10:24:19,0.0,43.6
2025-12-11 10:24:25,0.0,43.6
2025-12-11 10:24:30,0.0,43.6
2025-12-11 10:24:35,0.0,43.9
2025-12-11 10:24:40,0.0,43.9
2025-12-11 10:24:45,0.0,43.9
2025-12-11 10:24:50,0.0,43.9
2025-12-11 10:24:55,0.0,43.9
2025-12-11 10:25:00,0.0,43.9
2025-12-11 10:25:05,0.0,43.9
2025-12-11 10:25:11,0.0,43.9
2025-12-11 10:25:16,0.0,43.9
2025-12-11 10:25:21,0.0,43.9
2025-12-11 10:25:26,0.0,43.9
2025-12-11 10:25:31,0.0,43.9
2025-12-11 10:25:36,0.0,43.9
2025-12-11 10:25:41,0.0,43.9
2025-12-11 10:25:46,0.0,43.9
2025-12-11 10:25:51,0.0,43.9
2025-12-11 10:25:57,0.0,43.9
2025-12-11 10:26:02,0.0,43.9
2025-12-11 10:26:07,0.0,43.9
2025-12-11 10:26:12,0.0,43.9
2025-12-11 10:26:17,0.0,43.9
2025-12-11 10:26:22,0.0,43.9
2025-12-11 10:26:27,0.0,43.9
2025-12-11 10:26:32,0.0,43.9
2025-12-11 10:26:37,0.0,43.9
2025-12-11 10:26:43,0.0,43.9
2025-12-11 10:26:48,0.0,43.9
2025-12-11 10:26:53,0.0,44.0
2025-12-11 10:26:58,0.0,44.0
2025-12-11 10:27:03,0.0,44.0
2025-12-11 10:27:08,0.0,44.0
2025-12-11 10:27:13,0.0,44.0
2025-12-11 10:27:18,0.0,44.0
2025-12-11 10:27:23,0.0,44.0
2025-12-11 10:27:29,0.0,44.0
2025-12-11 10:27:34,0.0,44.0
2025-12-11 10:27:39,0.0,44.0
2025-12-11 10:27:44,0.0,44.0
2025-12-11 10:27:49,0.0,44.0
2025-12-11 10:27:54,0.0,44.0
2025-12-11 10:27:59,0.0,44.0
2025-12-11 10:28:04,0.0,44.0
2025-12-11 10:28:09,0.0,44.0
2025-12-11 10:28:15,0.0,44.0
2025-12-11 10:28:20,0.0,44.0
2025-12-11 10:28:25,0.0,44.0
2025-12-11 10:28:30,16.6,44.0
2025-12-11 10:28:35,0.0,43.9
2025-12-11 10:28:40,0.0,43.9
2025-12-11 10:28:45,0.0,43.9
2025-12-11 10:28:50,0.0,43.9
2025-12-11 10:28:55,0.0,43.9
2025-12-11 10:29:01,0.0,43.9
2025-12-11 10:29:06,0.0,43.9
2025-12-11 10:29:11,0.0,43.9
2025-12-11 10:29:16,0.0,43.9
2025-12-11 10:29:21,0.0,43.9
2025-12-11 10:29:26,0.0,43.9
2025-12-11 10:29:31,0.0,43.9
2025-12-11 10:29:36,0.0,43.9
2025-12-11 10:29:41,0.0,43.9
2025-12-11 10:29:47,0.0,43.9
2025-12-11 10:29:52,0.0,43.9
2025-12-11 10:29:57,0.0,43.9
2025-12-11 10:30:02,0.0,43.9
2025-12-11 10:30:07,0.0,43.9
2025-12-11 10:30:12,0.0,43.9
2025-12-11 10:30:17,0.0,43.9
2025-12-11 10:30:22,0.0,43.9
2025-12-11 10:30:27,0.0,43.9
2025-12-11 10:30:33,0.0,43.9
2025-12-11 10:30:38,0.0,43.9
2025-12-11 10:30:43,0.0,43.9
2025-12-11 10:30:48,0.0,43.9
2025-12-11 10:30:53,0.0,43.9
2025-12-11 10:30:58,0.0,43.9
2025-12-11 10:31:03,0.0,43.9
2025-12-11 10:31:08,0.0,43.9
2025-12-11 10:31:13,0.0,43.9
2025-12-11 10:31:19,0.0,43.9
2025-12-11 10:31:24,0.0,43.9
2025-12-11 10:31:29,0.0,43.9
2025-12-11 10:31:34,0.0,43.9
2025-12-11 10:31:39,0.0,43.9
2025-12-11 10:31:44,0.0,43.9
2025-12-11 10:31:49,0.0,43.9
2025-12-11 10:31:54,0.0,44.0
2025-12-11 10:31:59,0.0,44.0
2025-12-11 10:32:05,0.0,44.0
2025-12-11 10:32:10,16.8,44.0
2025-12-11 10:32:15,0.0,44.0
2025-12-11 10:32:20,0.0,44.0
2025-12-11 10:32:25,0.0,44.0
2025-12-11 10:32:30,0.0,44.0
2025-12-11 10:32:35,0.0,44.0
2025-12-11 10:32:40,0.0,44.0
2025-12-11 10:32:45,0.0,44.0
2025-12-11 10:32:51,0.0,44.0
2025-12-11 10:32:56,0.0,44.0
2025-12-11 10:33:01,0.0,43.9
2025-12-11 10:33:06,0.0,43.9
2025-12-11 10:33:11,0.0,43.9
2025-12-11 10:33:16,0.0,43.9
2025-12-11 10:33:21,0.0,43.9
2025-12-11 10:33:26,0.0,43.9
2025-12-11 10:33:31,0.0,43.9
2025-12-11 10:33:37,0.0,43.9
2025-12-11 10:33:42,0.0,43.9
2025-12-11 10:33:47,0.0,43.9
2025-12-11 10:33:52,0.0,43.9
2025-12-11 10:33:57,0.0,43.9
2025-12-11 10:34:02,0.0,43.9
2025-12-11 10:34:07,0.0,43.9
2025-12-11 10:34:12,0.0,43.9
2025-12-11 10:34:17,0.0,43.9
2025-12-11 10:34:23,0.0,43.9
2025-12-11 10:34:28,0.0,43.9
2025-12-11 10:34:33,0.0,43.9
2025-12-11 10:34:38,0.0,43.9
2025-12-11 10:34:43,0.0,43.9
2025-12-11 10:34:48,0.0,43.9
2025-12-11 10:34:53,0.0,43.9
2025-12-11 10:34:58,0.0,43.9
2025-12-11 10:35:03,0.0,43.9
2025-12-11 10:35:09,0.0,43.9
2025-12-11 10:35:14,0.0,43.9
2025-12-11 10:35:19,0.0,43.9
2025-12-11 10:35:24,0.0,43.9
2025-12-11 10:35:29,0.0,43.9
2025-12-11 10:35:34,0.0,43.9
2025-12-11 10:35:39,0.0,43.9
2025-12-11 10:35:44,0.0,43.9
2025-12-11 10:35:49,0.0,43.9
2025-12-11 10:35:55,0.0,43.9
2025-12-11 10:36:00,0.0,43.9
2025-12-11 10:36:06,0.0,43.9
2025-12-11 10:36:11,0.0,43.9
2025-12-11 10:36:16,0.0,43.9
2025-12-11 10:36:21,0.0,43.9
2025-12-11 10:36:26,0.0,44.0
2025-12-11 10:36:31,0.0,44.0
2025-12-11 10:36:36,0.0,43.9
2025-12-11 10:36:41,0.0,43.3
2025-12-11 10:36:46,0.0,43.2
2025-12-11 10:36:52,0.0,43.2
2025-12-11 10:36:57,0.0,43.2
2025-12-11 10:37:02,0.0,43.2
2025-12-11 10:37:07,0.0,43.2
2025-12-11 10:37:12,0.0,43.2
2025-12-11 10:37:17,0.0,43.2
2025-12-11 10:37:22,0.0,43.2
2025-12-11 10:37:27,0.0,43.2
2025-12-11 10:37:32,0.0,43.2
2025-12-11 10:37:38,0.0,43.2
2025-12-11 10:37:43,0.0,43.2
2025-12-11 10:37:48,0.0,43.2
2025-12-11 10:37:53,0.0,43.2
2025-12-11 10:37:58,0.0,43.2
2025-12-11 10:38:03,0.0,43.2
2025-12-11 10:38:08,0.0,43.2
2025-12-11 10:38:13,0.0,43.2
2025-12-11 10:38:19,0.0,43.2
2025-12-11 10:38:24,0.0,43.2
2025-12-11 10:38:29,0.0,43.2
2025-12-11 10:38:34,0.0,43.2
2025-12-11 10:38:39,0.0,43.2
2025-12-11 10:38:44,0.0,43.2
2025-12-11 10:38:49,0.0,43.2
2025-12-11 10:38:54,0.0,43.2
2025-12-11 10:38:59,0.0,43.2
2025-12-11 10:39:05,0.0,43.2
2025-12-11 10:39:10,0.0,43.2
2025-12-11 10:39:15,0.0,43.2
2025-12-11 10:39:20,0.0,43.2
2025-12-11 10:39:25,0.0,43.2
2025-12-11 10:39:30,0.0,43.2
2025-12-11 10:39:35,0.0,43.2
2025-12-11 10:39:40,0.0,43.2
2025-12-11 10:39:45,0.0,43.2
2025-12-11 10:39:51,0.0,43.2
2025-12-11 10:59:42,0.0,43.2
2025-12-11 10:59:47,0.0,43.2
2025-12-11 10:59:52,0.0,43.2
2025-12-11 10:59:57,0.0,43.2
2025-12-11 11:00:02,0.0,43.2
2025-12-11 11:00:07,0.0,43.2
2025-12-11 11:00:12,0.0,43.2
2025-12-11 11:00:17,16.6,43.2
2025-12-11 11:00:22,0.0,43.2
2025-12-11 11:00:28,0.0,43.2
2025-12-11 11:00:33,0.0,43.2
2025-12-11 11:00:38,0.0,43.2
2025-12-11 11:00:43,0.0,43.2
2025-12-11 11:00:48,0.0,43.2
2025-12-11 11:00:53,0.0,43.2
2025-12-11 11:00:58,0.0,43.2
2025-12-11 11:01:03,0.0,43.2
2025-12-11 11:01:08,0.0,43.2
2025-12-11 11:01:14,0.0,43.2
2025-12-11 11:01:19,0.0,43.2
2025-12-11 11:01:24,0.0,43.2
2025-12-11 11:01:29,0.0,43.2
2025-12-11 11:01:34,0.0,43.2
2025-12-11 11:01:39,0.0,43.2
2025-12-11 11:01:44,0.0,43.2
2025-12-11 11:01:49,0.0,43.2
2025-12-11 11:01:55,0.0,43.2
2025-12-11 11:02:00,0.0,43.2
2025-12-11 11:02:05,0.0,43.2
2025-12-11 11:02:10,0.0,43.2
2025-12-11 11:02:15,0.0,43.2
2025-12-11 11:02:20,0.0,43.2
2025-12-11 11:02:25,0.0,43.2
2025-12-11 11:02:30,0.0,43.2
2025-12-11 11:02:35,0.0,43.2
2025-12-11 11:02:41,0.0,43.2
2025-12-11 11:02:46,0.0,43.2
2025-12-11 11:02:51,0.0,43.2
2025-12-11 11:02:56,0.0,43.2
2025-12-11 11:03:01,0.0,43.2
2025-12-11 11:03:06,0.0,43.2
2025-12-11 11:03:11,0.0,43.2
2025-12-11 11:03:16,0.0,43.2
2025-12-11 11:03:21,0.0,43.2
2025-12-11 11:03:27,0.0,43.2
2025-12-11 11:03:32,0.0,43.2
2025-12-11 11:03:37,0.0,43.2
2025-12-11 11:03:42,0.0,43.2
2025-12-11 11:03:47,0.0,43.2
2025-12-11 11:03:52,0.0,43.2
2025-12-11 11:03:57,0.0,43.2
2025-12-11 11:04:02,0.0,43.2
2025-12-11 11:04:07,0.0,43.2
2025-12-11 11:04:13,0.0,43.2
2025-12-11 11:04:18,0.0,43.2
2025-12-11 11:04:23,0.0,43.2
2025-12-11 11:04:28,0.0,43.2
2025-12-11 11:04:33,0.0,43.2
2025-12-11 11:04:38,0.0,43.2
2025-12-11 11:04:43,0.0,43.2
2025-12-11 11:04:48,0.0,43.2
2025-12-11 11:04:53,0.0,43.2
2025-12-11 11:04:59,0.0,43.2
2025-12-11 11:05:04,0.0,43.2
2025-12-11 11:05:09,0.0,43.2
2025-12-11 11:05:14,0.0,43.2
2025-12-11 11:05:19,0.0,43.2
2025-12-11 11:05:24,0.0,43.2
2025-12-11 11:05:29,0.0,43.2
2025-12-11 11:05:34,0.0,43.2
2025-12-11 11:05:40,0.0,43.2
2025-12-11 11:05:45,0.0,43.2
2025-12-11 11:05:50,0.0,43.0
2025-12-11 11:05:55,0.0,43.0
2025-12-11 11:06:00,0.0,43.0
2025-12-11 11:06:05,0.0,43.0
2025-12-11 11:06:10,14.3,43.0
2025-12-11 11:06:15,0.0,42.5
2025-12-11 11:06:20,0.0,42.7
2025-12-11 11:06:26,0.0,42.7
2025-12-11 11:06:31,0.0,42.7
2025-12-11 11:06:36,0.0,42.8
2025-12-11 11:06:41,0.0,42.8
2025-12-11 11:06:46,0.0,42.8
2025-12-11 11:06:51,0.0,42.8
2025-12-11 11:06:56,0.0,42.8
2025-12-11 11:07:01,0.0,42.9
2025-12-11 11:07:06,0.0,42.9
2025-12-11 11:07:12,0.0,42.9
2025-12-11 11:07:17,0.0,42.9
2025-12-11 11:07:22,0.0,42.9
2025-12-11 11:07:27,0.0,42.9
2025-12-11 11:07:32,0.0,42.9
2025-12-11 11:07:37,0.0,42.9
2025-12-11 11:07:42,0.0,42.9
2025-12-11 11:07:47,0.0,43.0
2025-12-11 11:07:52,0.0,43.0
2025-12-11 11:07:58,0.0,43.1
2025-12-11 11:08:03,0.0,43.2
2025-12-11 11:08:08,0.0,43.2
2025-12-11 11:08:13,0.0,43.2
2025-12-11 11:08:18,0.0,43.2
2025-12-11 11:08:23,0.0,43.2
2025-12-11 11:08:28,0.0,43.2
2025-12-11 11:08:33,0.0,43.2
2025-12-11 11:08:38,0.0,43.2
2025-12-11 11:08:44,0.0,43.2
2025-12-11 11:08:49,0.0,43.2
2025-12-11 11:08:54,0.0,43.2
2025-12-11 11:08:59,0.0,43.2
2025-12-11 11:09:04,0.0,43.2
2025-12-11 11:09:09,0.0,43.2
2025-12-11 11:09:14,0.0,43.2
2025-12-11 11:09:19,0.0,43.2
2025-12-11 11:09:24,0.0,43.2
2025-12-11 11:09:30,0.0,43.2
2025-12-11 11:09:35,0.0,43.2
2025-12-11 11:09:40,0.0,43.2
2025-12-11 11:09:45,0.0,43.2
2025-12-11 11:09:50,0.0,43.2
2025-12-11 11:09:55,0.0,43.2
2025-12-11 11:10:00,0.0,42.5
2025-12-11 11:10:05,0.0,42.5
2025-12-11 11:10:10,0.0,42.4
2025-12-11 11:12:10,0.0,43.2
2025-12-11 11:12:15,0.0,43.3
2025-12-11 11:12:20,0.0,43.3
2025-12-11 11:12:25,0.0,43.4
2025-12-11 11:12:30,0.0,43.4
2025-12-11 11:12:35,0.0,43.6
2025-12-11 11:12:40,0.0,43.6
2025-12-11 11:12:45,0.0,43.7
2025-12-11 11:12:51,0.0,43.7
2025-12-11 11:12:56,0.0,43.6
2025-12-11 11:13:01,0.0,43.7
2025-12-11 11:13:06,0.0,43.6
2025-12-11 11:13:11,0.0,43.5
2025-12-11 11:18:59,0.0,42.8
2025-12-11 11:19:05,0.0,42.8
2025-12-11 11:19:10,0.0,42.8
2025-12-11 11:19:15,0.0,42.8
2025-12-11 11:19:20,0.0,42.8
2025-12-11 11:19:25,0.0,42.8
2025-12-11 11:19:30,0.0,42.8
2025-12-11 11:19:35,0.0,42.8
2025-12-11 11:21:51,0.0,43.4
2025-12-11 11:21:56,0.0,43.6
2025-12-11 11:22:02,0.0,43.7
2025-12-11 11:22:07,0.0,43.9
2025-12-11 11:22:12,0.0,43.9
2025-12-11 11:22:17,0.0,43.9
2025-12-11 11:22:22,0.0,44.0
2025-12-11 11:22:27,0.0,44.0
2025-12-11 11:22:32,0.0,43.9
2025-12-11 11:22:37,0.0,44.0
2025-12-11 11:22:42,0.0,44.0
2025-12-11 11:22:48,0.0,43.9
2025-12-11 11:22:53,0.0,44.0
2025-12-11 11:22:58,0.0,44.0
2025-12-11 11:23:03,0.0,44.0
2025-12-11 11:23:08,0.0,44.0
2025-12-11 11:23:13,0.0,44.0
2025-12-11 11:23:18,0.0,44.1
2025-12-11 11:23:23,0.0,44.1
2025-12-11 11:23:28,0.0,44.1
2025-12-11 11:23:34,0.0,44.1
2025-12-11 11:23:39,0.0,44.1
2025-12-11 11:23:44,0.0,44.1
2025-12-11 11:23:49,0.0,44.1
2025-12-11 11:23:54,0.0,44.1
2025-12-11 11:23:59,0.0,44.1
2025-12-11 11:24:04,16.6,44.1
2025-12-11 11:24:09,0.0,44.1
2025-12-11 11:24:15,0.0,44.1
2025-12-11 11:24:20,0.0,44.1
2025-12-11 11:24:25,0.0,44.1
2025-12-11 11:24:30,0.0,44.1
2025-12-11 11:24:35,0.0,44.1
2025-12-11 11:24:40,0.0,44.1
